,NDVI,SR,GCVI,NDWI,VARI,GNDVI,GRVI,SAVI,VSSI,S1,S2,S3_G1,S3_G2,S4,S5_G1,S5_G2,S6_G1,S6_G2,SI,NDSI,SI1_G1,SI1_G2,SI2_G1,SI2_G2,SI3_G1,SI3_G2,Int1_G1,Int1_G2,Int2_G1,Int2_G2,YRS6_G1,YRS6_G2,RS6_G1,RS6_G2,RS1,RS2,RS3_G1,RS3_G2,RS4,RS5_G1,RS5_G2,RNDSI,RNDVI,RSI,RSI1_G1,RSI1_G2,RSI2_G1,RSI2_G2,RSI3_G1,RSI3_G2,RInt1_G1,RInt1_G2,RInt2_G1,RInt2_G2,YRS1,YRS2,YRS3_G1,YRS3_G2,YRS4,YRS5_G1,YRS5_G2,YRSI,YRSI1_G1,YRSI1_G2,YRSI2_G1,YRSI2_G2,YRSI3_G1,YRSI3_G2,YRInt1_G1,YRInt1_G2,YRInt2_G1,YRInt2_G2,YRNDSI,YRNDVI,YBS1,YBS2,YBS4,YBS5_G1,YBS5_G2,YBSI,YGS3,YGSI1,YGSI2,YGSI3,YGInt1,YGInt2,YNS6_G1,YNS6_G2,YNSI2_G1,YNSI2_G2,YNInt2_G1,YNInt2_G2,YNNDSI,YNNDVI,b1_1,b2_1,b3_1,b4_1,SAR
81,0.27163088,1.7458911,1.5277512,-0.4330666,-0.28193244,0.4330666,2.5277512,0.18106516,-18351.5,0.59945184,-0.25043163,1710.5505,1859.7361,1151.9501,1300.2659,1211.759,3765.4878,3765.4878,48.79549,-0.27163088,1237.9768,1285.2212,3166.4563,3193.232,1808.1111,1854.8036,1258.0,1298.0,2557.25,2598.0,3447.1914,3187.554,4084.697,3799.0156,0.5597358,-0.28226864,1856.8093,1994.792,1198.6846,1396.363,1296.9197,-0.23926811,0.23926811,49.944927,1284.3513,1335.3853,3237.8323,3260.8267,1914.4714,1957.5845,1319.5,1359.0,2623.25,2661.5,0.65052956,-0.21173236,1582.138,1726.9788,1106.7917,1199.4585,1118.1465,47.58676,1194.0991,1238.9126,3112.483,3142.6367,1725.0076,1772.1521,1207.0,1246.0,2505.5,2541.5,-0.31103367,0.31103367,0.9257164,-0.038574547,1431.2438,1981.5293,1836.0994,53.521027,2272.898,1431.2438,3286.1074,2026.9293,1432.25,2724.5,1981.5293,1836.0994,2274.855,2310.5327,1948.5,1986.75,0.038574547,-0.038574547,0.5194723,0.47288555,0.39594328,0.12419466,2.951465554763229
82,0.237587,1.6232501,1.3242785,-0.39836568,-0.27710843,0.39836568,2.3242784,0.15837297,-19657.0,0.5992801,-0.25056264,1949.485,2109.6663,1301.2855,1446.6316,1356.8462,3867.3787,3867.3787,51.903755,-0.237587,1403.6285,1453.8762,3395.4277,3431.308,2041.2185,2099.6125,1423.0,1467.5,2787.5,2837.5,3740.5488,3452.167,4099.649,3820.453,0.56983566,-0.2740187,2033.734,2195.9412,1339.7253,1520.0652,1408.0751,-0.20962353,0.20962353,52.801514,1441.6519,1496.8507,3454.1711,3480.4412,2130.094,2178.653,1474.5,1519.5,2836.5,2878.0,0.6310802,-0.22618125,1858.2921,2009.2533,1278.7299,1382.6825,1296.212,51.312767,1376.2548,1425.2968,3381.392,3415.3228,1993.6525,2045.8353,1391.0,1436.0,2745.0,2795.5,-0.24943104,0.24943104,0.957993,-0.021454113,1648.4993,2313.2166,2137.5964,57.41951,2667.1892,1648.4993,3585.9336,2331.332,1648.5,3006.0,2313.2166,2137.5964,2608.6907,2649.101,2233.0,2281.5,0.021454113,-0.021454113,0.847543,0.15593554,0.47015625,0.3770326,7.728969462118132
83,0.27488643,1.7581904,1.6330433,-0.44947976,-0.298589,0.44947976,2.6330433,0.18323365,-17433.5,0.55077577,-0.28967714,1675.917,1706.7617,1018.43463,1153.4128,1124.3013,3681.796,3681.796,46.178963,-0.27488643,1119.0701,1136.9255,2972.6328,2980.2876,1646.0974,1666.6045,1141.75,1158.25,2398.0,2398.25,3387.9592,3291.1584,3913.632,3782.9204,0.5318504,-0.30561054,1812.0483,1813.1597,1052.0863,1209.4578,1198.4244,-0.25127745,0.25127745,47.143383,1168.0256,1178.977,3021.2402,3017.8623,1741.8998,1752.5798,1202.25,1209.5,2434.5,2434.25,0.60932434,-0.24275799,1541.8762,1559.843,970.3357,1054.2352,1021.4352,44.7716,1084.8248,1081.9866,2921.1729,2922.71,1571.7925,1566.5347,1099.0,1094.5,2318.75,2338.75,-0.3216485,0.3216485,0.8975017,-0.054032534,1311.0431,1879.2078,1845.5488,51.23475,2295.5544,1311.0431,3089.7822,1858.2117,1312.5,2550.75,1879.2078,1845.5488,2076.5332,2079.375,1778.0,1777.5,0.054032534,-0.054032534,0.7062863,0.29206532,0.51394016,0.1921049,42.06359292484266
84,0.2979249,1.8486981,1.8425833,-0.4795168,-0.31601468,0.4795168,2.8425832,0.19859207,-18317.0,0.5182381,-0.3173164,1768.4536,1959.146,1023.8867,1152.2025,1033.9066,4050.985,4050.985,46.58326,-0.2979249,1138.3989,1192.619,3087.3887,3116.3699,1689.5308,1740.5841,1167.5,1210.5,2461.5,2504.5,3847.2566,3436.2275,4847.183,4329.327,0.44176933,-0.38718447,2066.4,2261.9863,1098.8121,1346.3951,1227.4418,-0.22537878,0.22537878,48.856934,1236.7942,1302.2661,3207.2595,3232.8323,1884.3357,1928.7366,1293.0,1335.5,2587.5,2631.0,0.5522502,-0.2884521,1644.1223,1836.4453,993.62366,1077.3602,967.0534,45.53021,1107.1517,1159.9905,3054.6282,3081.4604,1610.2627,1670.0674,1123.0,1170.5,2426.5,2469.0,-0.3210581,0.3210581,0.9482201,-0.026578072,1370.1095,2078.8286,1880.1482,52.3832,2585.675,1370.1095,3229.7888,1942.971,1372.0,2662.0,2078.8286,1880.1482,2133.7634,2178.385,1823.0,1865.0,0.026578072,-0.026578072,0.7553579,0.24315152,0.6231349,0.13141179,147.8656856587308
85,0.31180963,1.9061772,2.1205795,-0.51463026,-0.35118335,0.51463026,3.1205795,0.20784822,-19190.0,0.5145957,-0.32048482,1709.9714,1865.5206,1035.9926,1223.1216,1111.2393,4505.01,4505.01,46.797405,-0.31180963,1132.2058,1178.2775,3239.9062,3260.8022,1693.3514,1738.5426,1165.0,1203.5,2545.0,2581.5,3982.595,3642.0742,5071.794,4623.7817,0.46070674,-0.36920303,1907.8815,2129.179,1101.0063,1381.1677,1266.2351,-0.25163597,0.25163597,48.89268,1191.9661,1257.9364,3337.1636,3358.4795,1854.1418,1897.3984,1252.5,1302.0,2642.0,2682.5,0.58497465,-0.26184988,1500.4575,1663.5869,977.5277,1082.581,981.14355,45.088768,1066.4265,1117.6918,3178.0276,3199.126,1559.9497,1608.9778,1085.0,1127.75,2470.25,2504.5,-0.36372197,0.36372197,0.89035934,-0.058001604,1359.431,2086.6445,1898.3928,52.18235,2462.5103,1359.431,3371.711,1928.3733,1361.5,2756.0,2086.6445,1898.3928,2122.05,2160.8828,1806.0,1845.5,0.058001604,-0.058001604,0.8244281,0.17841415,0.47137952,0.35210267,51.01595013743163
86,0.31700683,1.928295,1.990588,-0.49881902,-0.32536,0.49881902,2.990588,0.21131468,-20433.0,0.55154467,-0.28903803,1778.1483,1910.7148,1141.8406,1321.0269,1220.6396,4555.289,4555.289,48.72367,-0.31700683,1227.5708,1261.7607,3472.1562,3499.6592,1814.7567,1849.1213,1255.0,1284.5,2740.25,2770.75,4158.5225,3863.1401,5301.0146,4935.2207,0.48010403,-0.35125637,2066.9136,2206.3745,1230.1797,1532.705,1428.8906,-0.24764368,0.24764368,51.127243,1323.3291,1358.7751,3582.7568,3609.4219,2029.2734,2056.1816,1380.25,1407.75,2854.75,2898.25,0.6063757,-0.24503908,1620.1433,1741.2329,1095.4741,1208.5376,1119.3545,47.470917,1178.4563,1210.94,3421.2502,3449.1619,1713.4131,1748.1428,1196.25,1223.75,2676.25,2710.75,-0.35265195,0.35265195,0.92120874,-0.04101134,1457.7523,2186.7847,2004.7758,54.023144,2530.114,1457.7523,3614.1711,2065.8066,1459.25,2948.5,2186.7847,2004.7758,2293.5566,2313.0063,1956.25,1978.25,0.04101134,-0.04101134,0.65506196,0.3434165,0.4653638,0.18943813,89.0439952143847
87,0.24364775,1.6442835,1.379708,-0.40822658,-0.28303823,0.40822658,2.379708,0.16241181,-18775.0,0.60393655,-0.24693495,1837.6266,1946.1072,1226.959,1382.2131,1301.8856,3746.0122,3746.0122,50.338852,-0.24364775,1324.316,1363.9839,3236.5735,3267.2393,1929.299,1966.8845,1344.75,1376.5,2634.5,2681.0,3660.4097,3431.574,4088.7603,3776.5117,0.563162,-0.279458,1957.6555,2089.0261,1274.4304,1471.4504,1366.7643,-0.22047445,0.22047445,51.58001,1378.2101,1427.9009,3287.211,3321.3218,2037.0018,2082.7756,1411.75,1452.75,2699.75,2751.0,0.6285246,-0.22810593,1753.6819,1892.7445,1210.1663,1341.2313,1241.5802,49.85479,1297.5059,1343.7532,3213.4482,3242.5024,1885.5781,1930.6263,1315.75,1354.75,2612.0,2658.25,-0.26313674,0.26313674,0.962643,-0.019034121,1559.3286,2210.4282,2067.106,55.85248,2544.8994,1559.3286,3412.5435,2206.4155,1559.75,2860.25,2210.4282,2067.106,2467.3235,2491.5112,2111.0,2141.0,0.019034121,-0.019034121,0.79083866,0.21218349,0.52054036,0.2703206,82.04575021861834
88,0.27890807,1.7735714,1.5879446,-0.4425778,-0.2771973,0.4425778,2.5879447,0.18591477,-17990.0,0.5614618,-0.28085107,1796.3179,1909.1681,1071.4476,1182.8118,1089.1841,3721.8416,3721.8416,47.339203,-0.27890807,1184.7,1242.722,3089.9749,3125.7334,1730.9688,1790.6326,1204.5,1254.5,2481.5,2535.5,3586.1853,3275.416,4411.6426,4024.2173,0.4828479,-0.34875602,2060.3125,2228.4236,1182.7595,1357.566,1266.9032,-0.21276118,0.21276118,50.259327,1296.1277,1360.8159,3209.5488,3232.7441,1971.54,2027.5508,1346.0,1400.0,2619.5,2656.0,0.57527333,-0.26962093,1718.217,1864.89,1064.9225,1128.6556,1042.7366,46.936127,1169.3387,1223.8383,3061.8564,3097.9395,1703.2821,1766.4,1187.0,1236.5,2452.5,2504.5,-0.29011518,0.29011518,0.97680765,-0.011732229,1417.4928,2048.1094,1874.2163,53.244717,2513.0027,1417.4928,3233.8547,2004.6578,1417.5,2676.0,2048.1094,1874.2163,2234.4624,2267.6536,1911.0,1947.5,0.011732229,-0.011732229,0.59914446,0.39838842,0.40521136,0.19446138,95.65091369839736
89,0.29678762,1.8440976,1.6421185,-0.45086902,-0.26661408,0.45086902,2.6421185,0.19783443,-18791.5,0.5852889,-0.26160002,1748.8643,1889.6395,1113.8828,1241.6804,1135.7266,3853.7695,3853.7695,48.104027,-0.29678762,1223.9507,1263.2717,3236.968,3266.104,1779.7592,1823.6443,1241.5,1275.5,2596.25,2629.75,3738.4365,3449.2065,4259.1064,3924.6455,0.52830327,-0.30864084,1966.2235,2101.3381,1180.6125,1376.6233,1266.0127,-0.24699986,0.24699986,49.899895,1296.3494,1337.6741,3309.313,3335.442,1927.537,1970.4495,1328.75,1365.75,2678.0,2714.5,0.60659313,-0.24487025,1711.2964,1841.1814,1103.9292,1205.853,1105.1384,47.744106,1213.9897,1253.6655,3216.2397,3245.5645,1761.0985,1802.764,1229.75,1264.25,2573.25,2611.25,-0.3064685,0.3064685,0.9749466,-0.012685738,1437.7009,2017.6768,1879.6272,53.623684,2420.7007,1437.7009,3388.3796,2033.355,1437.75,2793.5,2017.6768,1879.6272,2279.6367,2311.6592,1953.75,1987.75,0.012685738,-0.012685738,0.7639281,0.23690696,0.54256237,0.2215279,66.5783287068175
90,0.33955556,2.0282638,2.116505,-0.5141509,-0.32198143,0.5141509,3.116505,0.22634523,-20467.0,0.56991386,-0.27395526,1695.2302,1868.1545,1117.6404,1297.4811,1185.1626,4565.6797,4565.6797,48.270073,-0.33955556,1199.0247,1257.5612,3453.089,3493.3975,1766.1146,1823.6285,1224.0,1274.5,2717.0,2767.5,4163.902,3860.4407,5466.335,4977.35,0.4772475,-0.35386926,2018.1333,2218.6667,1214.4183,1540.7097,1417.283,-0.25994527,0.25994527,51.009804,1311.339,1366.6924,3587.8845,3613.807,2019.0219,2063.473,1371.5,1411.5,2852.5,2892.5,0.6212121,-0.23364486,1535.4846,1710.5876,1073.8296,1180.5612,1090.0093,46.957428,1146.4868,1205.7943,3406.7358,3434.9097,1668.4484,1718.4418,1162.0,1211.0,2641.5,2693.5,-0.3793425,0.3793425,0.9109731,-0.046587214,1415.5988,2065.952,1893.7026,53.235325,2362.765,1415.5988,3596.1333,2005.9203,1417.0,2915.5,2065.952,1893.7026,2224.8513,2269.4578,1903.5,1947.0,0.046587214,-0.046587214,0.6739571,0.32163176,0.5363312,0.13726993,20.65307446724857
91,0.39923036,2.3291054,2.6266642,-0.5677209,-0.3208776,0.5677209,3.6266642,0.2661213,-19084.5,0.50264645,-0.33098805,1563.2292,1723.4548,889.69165,987.13635,894.9835,4501.6357,4501.6357,43.416565,-0.39923036,995.8963,1044.7766,3248.0474,3265.9214,1478.0642,1521.9219,1022.75,1058.75,2468.25,2498.25,4362.8486,3961.1506,5760.5913,5270.244,0.3981824,-0.43042958,2012.2139,2206.8047,1006.05664,1253.6273,1163.0286,-0.28868717,0.28868717,47.222878,1122.9843,1183.292,3389.97,3409.1565,1783.889,1816.9933,1192.75,1233.25,2638.5,2676.5,0.52516973,-0.31135744,1512.5776,1656.842,870.4155,963.7508,867.3755,42.81354,974.48425,1029.4338,3227.0823,3244.4204,1439.4114,1493.9619,995.75,1043.0,2438.0,2477.75,-0.41182214,0.41182214,0.9675267,-0.01650561,1221.8505,1887.956,1692.4586,49.446915,2376.2458,1221.8505,3366.497,1729.794,1222.5,2659.5,1887.956,1692.4586,1904.739,1940.0588,1619.75,1663.25,0.01650561,-0.01650561,0.6959338,0.30489662,0.34897363,0.3474934,28.893691543481086
92,0.3458628,2.0574908,1.8798902,-0.48451802,-0.2553382,0.48451802,2.8798904,0.2305534,-23708.0,0.6073195,-0.2443082,2014.881,2199.075,1337.8948,1462.8247,1331.1592,4943.2764,4943.2764,52.530914,-0.3458628,1449.6709,1513.9922,4100.751,4135.2686,2107.9277,2175.4556,1470.0,1526.0,3225.0,3281.0,4806.1865,4333.3794,5608.8564,5150.9995,0.5274045,-0.30941176,2340.04,2525.0132,1435.8606,1681.8726,1542.0735,-0.28482753,0.28482753,54.98181,1556.03,1620.7056,4193.1357,4234.525,2322.6748,2373.67,1600.5,1648.75,3336.5,3405.25,0.62772965,-0.22870544,1940.3545,2137.914,1319.2621,1418.2223,1301.6436,51.980766,1426.47,1493.2019,4072.7954,4111.6123,2062.6646,2137.314,1442.5,1502.25,3196.5,3256.25,-0.3579725,0.3579725,0.9735157,-0.013419861,1688.7836,2332.3174,2120.1396,58.12056,2731.1,1688.7836,4242.4707,2388.9128,1689.0,3442.5,2332.3174,2120.1396,2683.7136,2740.3174,2299.0,2359.25,0.013419861,-0.013419861,0.81129426,0.18978685,0.4546234,0.35687286,37.92081708495421
93,0.22180682,1.5700563,1.2370594,-0.3821553,-0.27651525,0.3821553,2.2370594,0.14785539,-20474.5,0.5999433,-0.25004435,2083.8997,2227.312,1394.8888,1558.4912,1447.5527,4039.9197,4039.9197,53.758514,-0.22180682,1502.5787,1560.4333,3559.1157,3590.2578,2193.497,2252.5078,1529.0,1575.5,2930.25,2973.5,3718.9678,3477.915,4209.2295,3960.8154,0.56105185,-0.28118783,2210.6885,2353.8735,1423.8691,1622.9408,1537.8894,-0.19257317,0.19257317,54.36448,1537.3755,1588.9956,3617.629,3657.8623,2262.7017,2317.274,1571.75,1614.5,2982.75,3024.25,0.64374083,-0.21673724,1936.965,2083.871,1346.0361,1431.5288,1350.2421,52.469036,1447.4805,1501.5686,3503.538,3534.0867,2088.867,2153.641,1461.25,1512.25,2872.25,2912.0,-0.25477743,0.25477743,0.93041104,-0.036053054,1737.2288,2390.4849,2235.0454,58.974567,2794.3452,1737.2288,3726.9055,2460.2742,1739.0,3136.25,2390.4849,2235.0454,2758.78,2799.5244,2363.5,2407.0,0.036053054,-0.036053054,0.9051124,0.09697235,0.40735513,0.49778754,5.315601140486816
94,0.27104083,1.7436814,1.6107479,-0.44609803,-0.3143164,0.44609803,2.6107478,0.18067297,-18479.0,0.5801642,-0.26569152,1701.9226,1847.4576,1142.5369,1323.6135,1219.7507,3967.119,3967.119,48.78012,-0.27104083,1224.0159,1268.9087,3158.4497,3176.2385,1801.5388,1846.3796,1248.75,1286.5,2554.0,2585.25,3512.1016,3290.852,4188.484,3962.1743,0.53174376,-0.30570155,1843.4171,1981.925,1178.0835,1391.5193,1296.6079,-0.23649424,0.23649424,49.719208,1269.2008,1310.6554,3219.2688,3238.648,1893.2809,1928.2217,1304.0,1336.25,2609.25,2640.5,0.6426247,-0.21756822,1555.2847,1656.4302,1095.1829,1192.72,1111.9031,47.40253,1160.176,1195.5164,3111.0215,3131.7817,1682.1648,1716.5825,1176.0,1204.5,2484.25,2515.75,-0.31143835,0.31143835,0.9064828,-0.049056396,1427.6738,2035.3206,1895.0413,53.488316,2350.708,1427.6738,3288.705,2027.1929,1430.5,2733.25,2035.3206,1895.0413,2261.0308,2294.627,1929.25,1967.25,0.049056396,-0.049056396,0.8392268,0.1615794,0.5058645,0.33308205,14.933598488362295
95,0.21543509,1.5491865,1.2373791,-0.38221627,-0.2767931,0.38221627,2.237379,0.14360803,-20646.0,0.5901675,-0.2577291,2141.2183,2311.4707,1397.2305,1551.9929,1438.2107,4065.0483,4065.0483,53.791264,-0.21543509,1515.8171,1574.1428,3587.4067,3611.081,2209.086,2266.3892,1537.75,1587.5,2946.5,2989.0,3792.357,3539.165,4322.653,4012.7568,0.5563265,-0.28507748,2266.5293,2439.534,1438.6473,1634.4946,1518.6158,-0.18758169,0.18758169,54.74029,1561.9274,1611.7615,3656.6104,3690.7402,2308.871,2358.2432,1597.75,1639.25,3013.0,3059.5,0.629802,-0.22714294,2011.844,2130.8901,1349.7872,1438.6229,1337.385,52.68776,1467.438,1513.7373,3537.225,3570.899,2116.8052,2167.4795,1482.0,1523.25,2893.5,2940.75,-0.252092,0.252092,0.9354882,-0.033331033,1756.2444,2442.6426,2280.1152,59.283215,2878.1558,1756.2444,3758.4436,2485.9883,1757.25,3163.0,2442.6426,2280.1152,2788.96,2839.4827,2390.5,2442.75,0.033331033,-0.033331033,0.7257273,0.27239484,0.5187907,0.20694187,38.022906851960585
96,0.20276093,1.5086585,1.2309878,-0.38099396,-0.29700926,0.38099396,2.2309878,0.13515782,-18445.0,0.5495055,-0.2907346,2001.2169,2209.7935,1231.4615,1368.3408,1233.8008,3695.968,3695.968,50.675438,-0.20276093,1352.132,1420.103,3159.1594,3207.6926,1988.617,2053.4414,1378.75,1436.25,2599.25,2661.5,3617.3276,3254.7542,3846.822,3490.5193,0.53393745,-0.30383557,2053.3352,2281.5205,1252.1836,1414.5344,1279.7402,-0.18692622,0.18692622,51.166363,1378.9839,1445.4702,3195.6592,3241.6504,2030.7177,2094.1887,1407.75,1463.25,2637.0,2690.75,0.56537926,-0.2776459,1934.8062,2136.613,1206.1687,1321.3555,1191.565,50.0949,1324.7421,1394.4966,3147.9053,3191.768,1940.0837,2008.5422,1348.5,1407.0,2581.75,2638.0,-0.22226432,0.22226432,0.973976,-0.0131836785,1625.3483,2376.7378,2130.9038,57.01754,2878.9216,1625.3483,3361.811,2299.0186,1625.5,2844.25,2376.7378,2130.9038,2552.686,2605.0962,2178.0,2236.5,0.0131836785,-0.0131836785,0.6866597,0.31235814,0.4779585,0.20812048,123.8151001038207
97,0.30589467,1.8814185,1.7038257,-0.4600174,-0.27236992,0.4600174,2.7038257,0.2038974,-14432.0,0.56775874,-0.2757066,1350.0884,1395.1741,835.06555,899.0913,868.4966,2971.79,2971.79,41.653305,-0.30589467,924.3086,943.3737,2486.7085,2502.017,1352.574,1369.2067,940.5,955.25,1984.75,2006.0,2870.4526,2774.9858,3351.8147,3197.0815,0.49874532,-0.33445114,1528.117,1586.5387,885.85425,1030.5212,983.01465,-0.24688658,0.24688658,43.347427,973.7377,1002.3146,2542.0676,2557.0444,1457.408,1477.4902,1001.25,1023.75,2044.75,2061.5,0.5868151,-0.26038688,1305.2275,1346.3027,819.2091,867.2742,850.8062,41.267357,908.70044,929.9502,2458.9023,2474.3828,1319.6555,1342.551,921.0,940.25,1954.25,1977.0,-0.32179394,0.32179394,0.97247493,-0.013956679,1097.0542,1542.0742,1494.4297,46.845406,1873.6724,1097.0542,2586.1067,1552.0226,1097.25,2127.5,1542.0742,1494.4297,1733.3081,1746.3175,1482.5,1496.25,0.013956679,-0.013956679,0.71992564,0.28037804,0.47587502,0.24382424,133.32197149461234
98,0.24816242,1.660153,1.5345416,-0.43415055,-0.3096432,0.43415055,2.5345416,0.1654214,-18448.0,0.5598581,-0.28216803,1819.3245,2033.9723,1166.2764,1305.144,1171.2712,3921.646,3921.646,49.330475,-0.24816242,1265.6079,1335.263,3169.5615,3210.5718,1866.4473,1931.9009,1293.5,1350.75,2573.25,2625.0,3713.0212,3304.357,4233.0537,3735.37,0.524524,-0.31188738,1944.048,2179.2188,1200.74,1395.863,1247.5857,-0.2171126,0.2171126,50.254322,1308.1476,1378.1309,3212.7039,3253.086,1949.7383,2010.8218,1340.75,1401.5,2620.0,2683.75,0.590585,-0.25739902,1703.8767,1918.5449,1121.6022,1225.4675,1097.9452,48.13002,1221.5566,1291.2562,3117.8105,3157.4126,1783.8289,1850.0577,1242.25,1299.75,2526.75,2585.25,-0.2768502,0.2768502,0.9371228,-0.03245905,1494.0367,2202.3884,1970.1449,54.676315,2608.935,1494.0367,3320.2258,2114.9038,1494.75,2772.25,2202.3884,1970.1449,2363.5227,2410.3406,2020.75,2072.25,0.03245905,-0.03245905,0.81106305,0.18907592,0.65870726,0.15155312,64.09281336474075
99,0.29695034,1.8447549,1.9316206,-0.49129623,-0.33927214,0.49129623,2.9316206,0.19794592,-21082.5,0.51779854,-0.3176993,1957.1648,2181.579,1174.4182,1354.4617,1222.3779,4769.3525,4769.3525,49.844757,-0.29695034,1294.302,1357.5903,3564.1567,3598.467,1927.9978,1982.0496,1329.25,1381.5,2821.0,2879.0,4325.997,3941.0596,5296.026,4878.7866,0.4679509,-0.362445,2195.2686,2444.6855,1233.4102,1480.5881,1349.7979,-0.25118464,0.25118464,51.390617,1364.1011,1431.0765,3654.6184,3690.5754,2077.2292,2130.1885,1418.0,1469.0,2915.5,2975.75,0.5709487,-0.27312118,1783.0999,1953.9807,1112.6228,1215.5906,1101.5107,48.005203,1228.5371,1283.6268,3494.153,3527.2822,1791.3386,1846.6483,1247.75,1295.0,2745.75,2799.0,-0.34649098,0.34649098,0.9029155,-0.05102746,1549.3447,2328.872,2114.5317,55.713554,2836.6196,1549.3447,3717.4622,2196.9844,1552.0,3049.5,2328.872,2114.5317,2424.5447,2469.8945,2064.75,2111.5,0.05102746,-0.05102746,0.57821524,0.41906875,0.4536786,0.124497205,113.3347424826588
100,0.29453808,1.8350235,1.8915007,-0.48605937,-0.32460117,0.48605937,2.8915007,0.19633679,-20662.0,0.53411996,-0.30367905,1911.947,2077.188,1162.658,1330.4578,1224.9016,4635.0684,4635.0684,49.421646,-0.29453808,1279.9102,1324.2615,3495.6611,3530.125,1900.6735,1940.5227,1312.0,1348.75,2782.75,2828.0,4275.828,3921.3682,5307.202,4813.998,0.4701687,-0.36039025,2154.4043,2372.322,1235.5669,1505.0159,1395.8895,-0.23623544,0.23623544,51.492706,1358.8486,1412.5652,3604.1719,3628.4453,2079.7249,2123.124,1416.5,1458.25,2879.25,2933.75,0.5731132,-0.27137876,1766.9019,1932.2708,1121.136,1239.064,1138.9218,48.35804,1234.3113,1281.9089,3442.4663,3476.3208,1807.0992,1847.6335,1256.25,1294.25,2722.0,2766.0,-0.3314435,0.3314435,0.9228388,-0.040128823,1543.9028,2342.5261,2142.3296,55.58777,2793.1394,1543.9028,3656.4004,2186.5103,1545.0,3012.0,2342.5261,2142.3296,2416.031,2445.75,2057.75,2093.75,0.040128823,-0.040128823,0.67842007,0.32156792,0.44919586,0.22966298,50.59040950985005
101,0.27102247,1.743569,1.5425549,-0.4354335,-0.2849229,0.4354335,2.5425549,0.18066065,-19105.5,0.5794368,-0.2662742,1842.988,1940.9746,1173.2036,1324.1052,1221.5144,3955.2314,3955.2314,49.300095,-0.27102247,1272.4523,1308.846,3286.4954,3298.085,1862.0527,1900.7043,1294.75,1326.5,2644.5,2672.0,3776.24,3547.579,4373.2686,4103.124,0.5253625,-0.31116378,2010.0917,2110.2869,1218.7511,1423.8,1354.8278,-0.23319435,0.23319435,50.709908,1337.9398,1365.2585,3363.8687,3382.832,1995.6875,2014.7078,1371.25,1394.0,2727.5,2756.25,0.6085781,-0.24333419,1750.4587,1852.3657,1145.482,1231.7439,1156.3086,48.48711,1243.924,1284.2312,3252.0688,3273.0977,1809.1702,1847.9126,1261.5,1295.5,2608.25,2633.75,-0.29631603,0.29631603,0.9477955,-0.026801826,1499.6116,2131.2114,1987.5421,54.77223,2530.0706,1499.6116,3431.7827,2121.8696,1500.0,2840.25,2131.2114,1987.5421,2369.9004,2401.6582,2027.75,2062.5,0.026801826,-0.026801826,0.7982458,0.20219621,0.6091944,0.18918696,104.29915394718597
102,0.28791952,1.8087415,1.6722534,-0.45537463,-0.29106548,0.45537463,2.6722534,0.1919244,-19569.5,0.54791975,-0.29206288,1907.9785,2098.3384,1145.9186,1254.2104,1152.6804,4101.0293,4101.0293,48.974464,-0.28791952,1265.7891,1331.5706,3338.4868,3369.6382,1861.188,1927.9163,1289.25,1347.5,2675.5,2710.25,3909.1165,3612.8926,4717.8447,4289.3623,0.47287714,-0.35788667,2167.579,2402.6318,1225.3201,1443.4629,1301.9058,-0.2135926,0.2135926,51.21025,1355.3226,1427.8064,3414.792,3454.8198,2060.5662,2114.823,1409.25,1462.0,2760.25,2819.0,0.57120323,-0.2729102,1804.1257,2014.9084,1113.5659,1187.71,1096.5598,48.046677,1230.0776,1306.7546,3290.8398,3319.855,1794.794,1871.7804,1249.75,1315.5,2626.25,2677.25,-0.30721205,0.30721205,0.95165324,-0.024784762,1498.3457,2181.8652,1995.1218,54.758556,2692.3987,1498.3457,3500.6504,2121.5376,1499.25,2883.25,2181.8652,1995.1218,2358.774,2416.127,2017.0,2078.5,0.024784762,-0.024784762,0.7551769,0.24280955,0.6437216,0.11036667,124.89610052717933
103,0.32396883,1.9584513,2.2588735,-0.5303923,-0.35989285,0.5303923,3.2588735,0.21595351,-18887.5,0.49248254,-0.34004915,1690.523,1865.6029,981.443,1138.1609,1056.9315,4517.1885,4517.1885,45.67822,-0.32396883,1076.49,1125.4346,3175.5483,3189.9026,1632.9092,1670.5234,1116.25,1154.5,2487.25,2522.0,4200.207,3731.3638,5085.5503,4550.5283,0.4445322,-0.3845343,1882.086,2059.5654,1036.2515,1271.0251,1165.0083,-0.27034536,0.27034536,47.31279,1134.625,1188.7881,3228.4355,3242.5652,1752.5057,1802.8969,1185.75,1233.5,2552.75,2587.5,0.5464456,-0.29328835,1539.4446,1677.4927,943.68787,1056.6237,979.4551,44.480316,1033.2731,1081.7266,3099.3557,3119.686,1527.3289,1574.8667,1056.5,1098.75,2416.0,2456.75,-0.35745695,0.35745695,0.92437315,-0.039299507,1336.2238,2146.7131,1944.697,51.70585,2590.3674,1336.2238,3315.147,1893.3226,1336.75,2711.0,2146.7131,1944.697,2065.962,2106.6597,1750.5,1797.75,0.039299507,-0.039299507,0.7538177,0.2480501,0.40038747,0.3531799,39.43699774174829
